"resource_uri","id","pacer_rss_entry_types","fjc_court_id","date_modified","in_use","has_opinion_scraper","has_oral_argument_scraper","position","citation_string","short_name","full_name","url","start_date","jurisdiction","pacer_court_id","end_date","pacer_has_rss_feed"
"https://www.courtlistener.com/api/rest/v3/courts/flasmclct4/","flasmclct4","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0604,"St. Lucie Cty. Sm. Cl. Ct.","St. Lucie County Small Claims Court","St. Lucie County Small Claims Court","",NA,"ST",NA,"1972-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flamunict/","flamunict","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.07,"Fla. Mun. Ct.","Florida Municipal Courts","Florida Municipal Courts","",NA,"ST",NA,"1977-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flamunict1/","flamunict1","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0701,"Fla. Mun. Ct., Miami Beach","Miami Beach Municipal Court","Miami Beach Municipal Court","",NA,"ST",NA,"1977-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flamunict3/","flamunict3","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0702,"Fla. Mun. Ct., Miami","Miami Municipal Court","Miami Municipal Court","",NA,"ST",NA,"1977-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flamunict2/","flamunict2","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0703,"Fla. Mun. Ct., Surfside","Surfside Municipal Court","Surfside Municipal Court","",NA,"ST",NA,"1977-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flajuv/","flajuv","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.08,"Fla. Juv. & Dom. Rel. Ct.","Florida Juvenile and Domestic Relations Court","Florida Juvenile and Domestic Relations Court","",NA,"ST",NA,"1972-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flajuv1/","flajuv1","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0801,"Palm Beach Cty. Juv. & Dom. Rel. Ct.","Palm Beach County Juvenile and Domestic Relations Court","Palm Beach County Juvenile and Domestic Relations Court","",NA,"ST",NA,"1972-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flapubserv/","flapubserv","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.09,"Fla. Pub. Serv. Comm'n","Florida Public Service Commission","Florida Public Service Commission","http://www.psc.state.fl.us/","1887-01-01","SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/flaindcommn/","flaindcommn","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0901,"Fla. Indus. Comm'n","Florida Industrial Commission","Florida Industrial Commission","","1935-01-01","SS",NA,"1969-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/flarealestcommn/","flarealestcommn","","","2021-09-01T14:54:53.115000-07:00",FALSE,FALSE,FALSE,355.0902,"Fla. Real Est. Comm'n","Florida Real Estate Commission","Florida Real Estate Commission","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/dadectypropbd/","dadectypropbd","","","2021-09-14T12:05:21.785830-07:00",FALSE,FALSE,FALSE,355.0903,"Dade Cty. Prop. Appraisal Adjmt. Bd.","Dade County Property Appraisal Adjustment Board","Dade County Property Appraisal Adjustment Board","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/fladepthrehabil/","fladepthrehabil","","","2021-09-14T12:07:43.003901-07:00",FALSE,FALSE,FALSE,355.0904,"Fla. Dep't. of H. Rehabil. Serv.","Florida Department of Health and Rehabilitative Services","Florida Department of Health and Rehabilitative Services","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/jaxcivservbd/","jaxcivservbd","","","2021-09-14T12:10:34.399756-07:00",FALSE,FALSE,FALSE,355.0905,"Jax. Civ. Serv. Bd.","Jacksonville Civil Service Board","Jacksonville Civil Service Board","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/fladeptenvreg/","fladeptenvreg","","","2021-09-14T12:12:33.680493-07:00",FALSE,FALSE,FALSE,355.0906,"Fla. Dep't. Env. Reg.","State of Florida Department of Environmental Regulation","State of Florida Department of Environmental Regulation","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/fladeptrev/","fladeptrev","","","2021-09-14T12:13:05.046204-07:00",FALSE,FALSE,FALSE,355.0907,"Fla. Dep't Rev.","State of Florida Department of Revenue","State of Florida Department of Revenue","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/fladivadminhrg/","fladivadminhrg","","","2021-09-14T12:13:33.254292-07:00",FALSE,FALSE,FALSE,355.0908,"Fla. Div. Admin. Hr'g","State of Florida Division of Administrative Hearings","State of Florida Division of Administrative Hearings","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/flaag/","flaag","","","2016-05-18T13:05:17.583000-07:00",TRUE,FALSE,FALSE,355.1,"Fla. Att'y Gen.","Florida Attorney General Reports","Florida Attorney General Reports","http://www.myfloridalegal.com/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/flacirct/","flacirct","","","2021-09-02T16:10:10.392340-07:00",FALSE,FALSE,FALSE,355.18,"Fla. Cir. Ct.","Florida Circuit Courts","Circuit Court for the Judicial Circuits of Florida","","1973-01-01","ST",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ga/","ga","","","2014-08-01T10:11:53.684000-07:00",TRUE,TRUE,FALSE,355.5,"Ga.","Supreme Court of Georgia","Supreme Court of Georgia","http://www.gasupreme.us/","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/gactapp/","gactapp","","","2016-06-29T11:08:03.334000-07:00",TRUE,TRUE,FALSE,356,"Ga. Ct. App.","Court of Appeals of Georgia","Court of Appeals of Georgia","http://www.gaappeals.us/","1906-11-06","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/gaoyertermct/","gaoyertermct","","","2022-02-04T07:07:03.536707-08:00",FALSE,FALSE,FALSE,356.05,"","Georgia Court of Oyer and Terminer","Georgia Court of Oyer and Terminer","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/haw/","haw","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,359,"Haw.","Hawaii Supreme Court","Hawaii Supreme Court","http://www.courts.state.hi.us/","1840-10-08","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/hawapp/","hawapp","","","2013-08-14T15:42:16-07:00",TRUE,TRUE,FALSE,359.1,"Haw. App.","Hawaii Intermediate Court of Appeals","Hawaii Intermediate Court of Appeals","http://www.courts.state.hi.us/","1979-11-06","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/idaho/","idaho","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,359.2,"Idaho","Idaho Supreme Court","Idaho Supreme Court","http://www.isc.idaho.gov/","1863-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/idahoctapp/","idahoctapp","","","2013-08-14T15:42:09-07:00",TRUE,TRUE,FALSE,359.25,"Idaho Ct. App.","Idaho Court of Appeals","Idaho Court of Appeals","http://www.isc.idaho.gov/","1982-01-04","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ill/","ill","","","2013-09-07T14:34:46-07:00",TRUE,TRUE,FALSE,359.5,"Ill.","Illinois Supreme Court","Illinois Supreme Court","http://www.state.il.us/court/","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/illappct/","illappct","","","2013-08-14T15:42:02-07:00",TRUE,TRUE,FALSE,359.6,"Ill. App. Ct.","Appellate Court of Illinois","Appellate Court of Illinois","http://www.state.il.us/court/appellatecourt/","1877-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ind/","ind","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,360,"Ind.","Indiana Supreme Court","Indiana Supreme Court","http://www.in.gov/judiciary/supreme/","1816-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/indctapp/","indctapp","","","2016-09-08T13:33:22.486728-07:00",TRUE,TRUE,FALSE,360.1,"Ind. Ct. App.","Indiana Court of Appeals","Indiana Court of Appeals","http://www.in.gov/judiciary/appeals/","1891-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/indtc/","indtc","","","2014-09-08T13:26:30.211000-07:00",TRUE,TRUE,FALSE,360.2,"Ind. T.C.","Indiana Tax Court","Indiana Tax Court","http://www.in.gov/judiciary/tax/",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/indcirct/","indcirct","","","2022-02-04T07:07:03.545117-08:00",FALSE,FALSE,FALSE,360.4,"","Indiana Circuit Court","Indiana Circuit Court","","1819-01-01","F",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/iowa/","iowa","","","2014-08-01T11:44:06.700000-07:00",TRUE,TRUE,FALSE,360.9,"Iowa","Supreme Court of Iowa","Supreme Court of Iowa","http://www.iowacourts.gov/supreme_court/","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/iowactapp/","iowactapp","","","2014-08-01T11:44:13.293000-07:00",TRUE,TRUE,FALSE,361,"Iowa Ct. App.","Court of Appeals of Iowa","Court of Appeals of Iowa","http://www.iowacourts.gov/court_of_appeals/","1976-07-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/kan/","kan","","","2014-08-01T12:03:19.219000-07:00",TRUE,TRUE,FALSE,362.1,"Kan.","Supreme Court of Kansas","Supreme Court of Kansas","http://www.kscourts.org/kansas-courts/supreme-court/","1854-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/kanctapp/","kanctapp","","","2014-08-01T12:03:27.005000-07:00",TRUE,TRUE,FALSE,362.2,"Kan. Ct. App.","Court of Appeals of Kansas","Court of Appeals of Kansas","http://www.kscourts.org/kansas-courts/court-of-appeals/","1977-01-10","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/kanag/","kanag","","","2016-05-18T13:06:01.719000-07:00",TRUE,FALSE,FALSE,362.21,"Kan. Att'y Gen.","Kansas Attorney General Reports","Kansas Attorney General Reports","http://ag.ks.gov/about-the-office/contact-us",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ky/","ky","","","2014-08-08T10:26:58.771000-07:00",TRUE,TRUE,FALSE,362.25,"Ky.","Kentucky Supreme Court","Kentucky Supreme Court","http://courts.ky.gov/courts/supreme/‎","1976-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/kyctapp/","kyctapp","","","2013-09-09T09:45:42-07:00",TRUE,FALSE,FALSE,362.3,"Ky. Ct. App.","Court of Appeals of Kentucky","Court of Appeals of Kentucky","http://courts.ky.gov/courts/coa/Pages/coa.aspx","1976-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/kyctapphigh/","kyctapphigh","","","2013-09-09T09:45:42-07:00",TRUE,FALSE,FALSE,362.4,"Ky. Ct. App.","Court of Appeals of Kentucky (pre-1976)","Court of Appeals of Kentucky (pre-1976)","http://courts.ky.gov/courts/coa/Pages/coa.aspx","1792-01-01","S",NA,"1975-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/la/","la","","","2014-07-17T07:08:09.249000-07:00",TRUE,TRUE,FALSE,362.5,"La.","Supreme Court of Louisiana","Supreme Court of Louisiana","http://www.lasc.org/","1813-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/lactapp/","lactapp","","","2013-10-16T11:52:46.228000-07:00",TRUE,FALSE,FALSE,362.51,"La. Ct. App.","Louisiana Court of Appeal","Louisiana Court of Appeal","http://louisiana.gov/Government/Judicial_Branch/#courtsofappeal","1879-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/lasuperct/","lasuperct","","","2022-02-04T07:07:03.549770-08:00",FALSE,FALSE,FALSE,362.511,"","Superior Court of Louisiana","Superior Court of Louisiana","",NA,"ST",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/laag/","laag","","","2016-05-18T13:06:50.981000-07:00",TRUE,FALSE,FALSE,362.52,"La. Att'y Gen.","Louisiana Attorney General Reports","Louisiana Attorney General Reports","https://www.ag.state.la.us/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/me/","me","","","2014-06-23T09:59:48.164000-07:00",TRUE,TRUE,FALSE,362.55,"Me.","Supreme Judicial Court of Maine","Supreme Judicial Court of Maine","http://www.courts.state.me.us/maine_courts/supreme/","1830-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/md/","md","","","2014-06-27T13:56:30.713000-07:00",TRUE,TRUE,FALSE,362.6,"Md.","Court of Appeals of Maryland","Court of Appeals of Maryland","http://www.courts.state.md.us/coappeals/","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mdctspecapp/","mdctspecapp","","","2014-06-27T13:56:43.423000-07:00",TRUE,TRUE,FALSE,362.61,"Md. Ct. Spec. App.","Court of Special Appeals of Maryland","Court of Special Appeals of Maryland","http://www.courts.state.md.us/cosappeals/","1967-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mdag/","mdag","","","2016-05-18T13:08:32.128000-07:00",TRUE,FALSE,FALSE,362.7,"Md. Att'y Gen.","Maryland Attorney General Reports","Maryland Attorney General Reports","https://www.oag.state.md.us/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mass/","mass","","","2014-07-17T07:48:51.797000-07:00",TRUE,TRUE,FALSE,362.99,"Mass.","Massachusetts Supreme Judicial Court","Massachusetts Supreme Judicial Court","http://www.mass.gov/courts/sjc/","1692-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/massappct/","massappct","","","2014-07-17T07:49:06.297000-07:00",TRUE,TRUE,FALSE,363,"Mass. App. Ct.","Massachusetts Appeals Court","Massachusetts Appeals Court","http://www.mass.gov/courts/appealscourt/","1972-10-06","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/masssuperct/","masssuperct","","","2016-04-21T11:46:47.734000-07:00",TRUE,FALSE,FALSE,364,"Mass. Super. Ct.","Massachusetts Superior Court","Massachusetts Superior Court","http://www.mass.gov/courts/court-info/trial-court/sc/",NA,"SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/massdistct/","massdistct","","","2016-04-21T11:46:28.110000-07:00",TRUE,FALSE,FALSE,364.1,"Mass. Dist. Ct.","Massachusetts District Court","Massachusetts District Court","http://www.mass.gov/courts/court-info/trial-court/dc/",NA,"SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/massdistctbos/","massdistctbos","","","2022-02-04T07:07:03.554547-08:00",FALSE,FALSE,FALSE,364.1001,"","Boston Municipal Court","Boston Municipal Court","",NA,"ST",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/masslandct/","masslandct","","","2022-01-05T09:22:10.583799-08:00",TRUE,TRUE,FALSE,364.3,"","Massachusetts Land Court","Massachusetts Land Court","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/maworkcompcom/","maworkcompcom","","","2016-05-18T12:03:43.626000-07:00",TRUE,FALSE,FALSE,364.5,"Mass. Dep't Indus. Accid.","Massachusetts Department of Industrial Accidents","Massachusetts Department of Industrial Accidents","http://www.mass.gov/lwd/workers-compensation/",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mich/","mich","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,365,"Mich.","Michigan Supreme Court","Michigan Supreme Court","http://courts.mi.gov/","1837-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/michctapp/","michctapp","","","2013-09-08T17:56:20-07:00",TRUE,FALSE,FALSE,365.1,"Mich. Ct. App.","Michigan Court of Appeals","Michigan Court of Appeals","http://courts.mi.gov/courts/coa/pages/default.aspx","1964-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/minn/","minn","","","2014-07-11T13:23:28.935000-07:00",TRUE,TRUE,FALSE,365.2,"Minn.","Supreme Court of Minnesota","Supreme Court of Minnesota","http://www.mncourts.gov/?page=550","1858-05-24","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/minnctapp/","minnctapp","","","2016-09-08T13:39:34.850870-07:00",TRUE,TRUE,FALSE,365.3,"Minn. Ct. App.","Court of Appeals of Minnesota","Court of Appeals of Minnesota","http://www.mncourts.gov/?page=551","1983-11-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/minnag/","minnag","","","2017-02-01T09:56:35.255825-08:00",TRUE,TRUE,FALSE,365.4,"Minn. Att'y Gen.","Minnesota Attorney General Reports","Minnesota Attorney General Reports","http://www.ag.state.mn.us/office/opinions/DATE.asp",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/miss/","miss","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,366,"Miss.","Mississippi Supreme Court","Mississippi Supreme Court","http://courts.ms.gov/appellate_courts/sc/sc.html","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/missctapp/","missctapp","","","2013-09-08T23:27:05-07:00",TRUE,FALSE,FALSE,366.01,"Miss. Ct. App.","Court of Appeals of Mississippi","Court of Appeals of Mississippi","http://courts.ms.gov/appellate_courts/coa/coa.html","1995-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mo/","mo","","","2013-09-08T19:00:23-07:00",TRUE,TRUE,FALSE,366.04,"Mo.","Supreme Court of Missouri","Supreme Court of Missouri","http://www.courts.mo.gov/page.jsp?id=27","1821-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/moctapp/","moctapp","","","2013-09-08T17:58:10-07:00",TRUE,TRUE,FALSE,366.05,"Mo. Ct. App.","Missouri Court of Appeals","Missouri Court of Appeals","http://www.courts.mo.gov/page.jsp?id=261","1820-01-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/moag/","moag","","","2016-05-18T13:09:20.073000-07:00",TRUE,FALSE,FALSE,366.06,"Mo. Att'y Gen.","Missouri Attorney General Reports","Missouri Attorney General Reports","https://www.ago.mo.gov/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/mont/","mont","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,366.1,"Mont.","Montana Supreme Court","Montana Supreme Court","http://courts.mt.gov/supreme/default.mcpx","1864-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/monttc/","monttc","","","2016-06-29T11:20:40.217000-07:00",TRUE,FALSE,FALSE,366.12,"Mont.T.A.B.","Montana Tax Appeal Board","Montana Tax Appeal Board","http://mtab.mt.gov/",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/montag/","montag","","","2016-05-18T13:16:36.397000-07:00",TRUE,FALSE,FALSE,366.15,"Mont. Att'y Gen.","Montana Attorney General Reports","Montana Attorney General Reports","https://dojmt.gov/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/neb/","neb","","","2019-08-23T21:10:38.352248-07:00",TRUE,TRUE,FALSE,366.2,"Neb.","Nebraska Supreme Court","Nebraska Supreme Court","http://supremecourt.ne.gov/","1854-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nebctapp/","nebctapp","","","2013-08-14T15:43:28-07:00",TRUE,TRUE,FALSE,366.25,"Neb. Ct. App.","Nebraska Court of Appeals","Nebraska Court of Appeals","http://supremecourt.ne.gov/","1991-11-06","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nebag/","nebag","","","2016-05-18T13:10:01.050000-07:00",TRUE,FALSE,FALSE,366.3,"Neb. Att'y Gen.","Nebraska Attorney General Reports","Nebraska Attorney General Reports","https://ago.nebraska.gov/",NA,"SAG",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nev/","nev","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,366.5,"Nev.","Nevada Supreme Court","Nevada Supreme Court","http://www.nevadajudiciary.us/index.php/supremecourt","1864-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nh/","nh","","","2014-07-02T13:37:51.009000-07:00",TRUE,TRUE,FALSE,366.52,"N.H.","Supreme Court of New Hampshire","Supreme Court of New Hampshire","http://www.courts.state.nh.us/supreme/","1776-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nj/","nj","","","2013-09-08T18:34:43-07:00",TRUE,TRUE,FALSE,366.55,"N.J.","Supreme Court of New Jersey","Supreme Court of New Jersey","http://www.judiciary.state.nj.us/supreme/","1776-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/njsuperctappdiv/","njsuperctappdiv","","","2013-09-08T18:18:02-07:00",TRUE,TRUE,FALSE,366.6,"N.J. Super. Ct. App. Div.","New Jersey Superior Court","New Jersey Superior Court","http://www.judiciary.state.nj.us/appdiv/index.htm",NA,"SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/njtaxct/","njtaxct","","","2013-10-16T14:42:27.913000-07:00",TRUE,FALSE,FALSE,366.7,"N.J. Tax Ct.","New Jersey Tax Court","New Jersey Tax Court","http://www.judiciary.state.nj.us/taxcourt/‎",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/njch/","njch","","","2016-06-18T13:01:59.649000-07:00",TRUE,FALSE,FALSE,366.8,"N.J. Ct. of Ch.","New Jersey Court of Chancery","New Jersey Court of Chancery","http://www.nj.gov/state/archives/catsjchance.html","1684-01-01","SA",NA,"1947-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nm/","nm","","","2013-08-14T09:46:30-07:00",TRUE,TRUE,FALSE,366.9,"N.M.","New Mexico Supreme Court","New Mexico Supreme Court","https://nmsupremecourt.nmcourts.gov/index.php","1841-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nmctapp/","nmctapp","","","2013-08-14T15:43:21-07:00",TRUE,TRUE,FALSE,366.95,"N.M. Ct. App.","New Mexico Court of Appeals","New Mexico Court of Appeals","https://coa.nmcourts.gov/index.php","1966-04-01","SA",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/ny/","ny","","","2014-08-21T15:51:56.551000-07:00",TRUE,TRUE,FALSE,366.96,"NY","New York Court of Appeals","New York Court of Appeals","http://www.nycourts.gov/ctapps/","1777-01-01","S",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nyctassizes/","nyctassizes","","","2022-02-09T12:59:05.537033-08:00",FALSE,FALSE,FALSE,366.960004,"N.Y. Ct. Assizes","New York Court of Assizes","New York Court of Assizes","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nyjudct/","nyjudct","","","2022-02-09T12:59:05.548582-08:00",FALSE,FALSE,FALSE,366.960006,"N.Y. Ct. Jud.","New York Court on the Judiciary","New York Court on the Judiciary","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nycterr/","nycterr","","","2022-02-04T07:07:03.558774-08:00",FALSE,FALSE,FALSE,366.96001,"","Court for the Trial of Impeachments and Correction of Errors","Court for the Trial of Impeachments and Correction of Errors","","1777-01-01","SS",NA,"1846-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nygensess/","nygensess","","","2022-02-04T07:11:41.948598-08:00",FALSE,FALSE,FALSE,366.96003,"","New York Court of General Session of the Peace","New York Court of General Session of the Peace","","1683-10-17","ST",NA,"1962-09-01",NA
"https://www.courtlistener.com/api/rest/v3/courts/nygensesslewis/","nygensesslewis","","","2022-02-04T07:11:41.956243-08:00",FALSE,FALSE,FALSE,366.96004,"","New York Court of General Sessions, Lewis County","New York Court of General Sessions, Lewis County","","1683-10-17","ST",NA,"1962-09-01",NA
"https://www.courtlistener.com/api/rest/v3/courts/nycommnapp/","nycommnapp","","","2022-02-04T07:11:41.960314-08:00",FALSE,FALSE,FALSE,366.96006,"","Commission of Appeals","Commission of Appeals","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nyconct/","nyconct","","","2022-02-04T07:11:41.964299-08:00",FALSE,FALSE,FALSE,366.96007,"","Constitutional Court of New York","Constitutional Court of New York","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nyarbct/","nyarbct","","","2022-02-04T07:11:41.968757-08:00",FALSE,FALSE,FALSE,366.96008,"","Court Of Arbitration Of The Chamber Of Commerce Of New York","Court Of Arbitration Of The Chamber Of Commerce Of New York","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nystateassembly/","nystateassembly","","","2022-02-13T11:33:01.306391-08:00",FALSE,FALSE,FALSE,366.960091,"N.Y.S. Assy.","New York State Assembly","New York State Assembly","",NA,"SS",NA,NA,FALSE
"https://www.courtlistener.com/api/rest/v3/courts/nyexecchamber/","nyexecchamber","","","2022-02-09T12:59:05.565455-08:00",FALSE,FALSE,FALSE,366.960092,"N.Y. Exec. Chmbr.","New York Executive Chamber","New York Executive Chamber","",NA,"SS",NA,NA,NA
"https://www.courtlistener.com/api/rest/v3/courts/nymarct/","nymarct","","","2022-02-04T07:13:49.686362-08:00",FALSE,FALSE,FALSE,366.9601,"","New York Marine Court","New York Marine Court","","1807-01-01","SS",NA,"1883-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoytermct/","nyoytermct","","","2022-01-10T09:59:53.406375-08:00",FALSE,FALSE,FALSE,366.961,"","Court Of Oyer And Terminer New York","Court Of Oyer And Terminer New York","","1788-01-01","SA",NA,"1895-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoytermctnyc/","nyoytermctnyc","","","2022-02-04T07:15:18.295495-08:00",FALSE,FALSE,FALSE,366.96101,"","Oyer and Terminer, New York County","Oyer and Terminer, New York County","","1788-01-01","ST",NA,"1895-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoyqueens/","nyoyqueens","","","2022-02-04T07:15:18.301761-08:00",FALSE,FALSE,FALSE,366.96102,"","Oyer and Terminer, Queens County","Oyer and Terminer, Queens County","","1788-01-01","ST",NA,"1895-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoytermctwash/","nyoytermctwash","","","2022-02-04T07:15:18.309742-08:00",FALSE,FALSE,FALSE,366.96103,"","Oyer and Terminer, Washington County","Oyer and Terminer, Washington County","","1788-01-01","ST",NA,"1895-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoytermctren/","nyoytermctren","","","2022-02-04T07:15:18.315802-08:00",FALSE,FALSE,FALSE,366.96104,"","Oyer and Terminer, Rensselaer County","Oyer and Terminer, Rensselaer County","","1788-01-01","ST",NA,"1895-12-31",NA
"https://www.courtlistener.com/api/rest/v3/courts/nyoytermctalb/","nyoytermctalb","","","2022-02-04T07:15:18.321649-08:00",FALSE,FALSE,FALSE,366.96105,"","Oyer and Terminer, Albany County","Oyer and Terminer, Albany County","","1788-01-01","ST",NA,"1895-12-31",NA
